label,text,label_num,clean_text,char_count,word_count,clean_words,avg_word_len,url,number,exclaim_count,uppercase_ratio
ham,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,0,wishing great day moji told offer always speechless offer easily go great lengths behalf stunning exam next friday keep touch sorry,237,48,21,3.9583333333333335,0,0,0,0.02531645569620253
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",0,thanks reply today ur visa coming still buying gucci bags sister things easy uncle john also bills really need think make money later sha,236,49,24,3.836734693877551,0,0,0,0.0211864406779661
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",0,sorry flaked last night shits seriously goin roommate tonight,95,17,9,4.647058823529412,0,0,0,0.021052631578947368
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,0,said look pretty wif long hair wat thk hes cutting quite short leh,85,19,13,3.526315789473684,0,1,0,0.023529411764705882
ham,CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X,0,cheers callin babesozi culdnt talkbut wannatell details later wenwecan chat properly,95,15,11,5.4,0,0,0,0.8421052631578947
ham,Hey u still at the gym?,0,hey still gym,23,6,3,3.0,0,0,0,0.043478260869565216
ham,Much better now thanks lol,0,much better thanks lol,26,5,4,4.4,0,0,0,0.038461538461538464
ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",0,nothing smsing xy lor sorry lor da guys neva person sort know lor wan meet xy ask bring along next meeting,160,39,21,3.128205128205128,0,1,0,0.01875
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",0,lemme know swing pick im free basically time semester,97,20,9,3.9,0,1,0,0.030927835051546393
ham,Wa... U so efficient... Gee... Thanx...,0,wa efficient gee thanx,39,6,4,5.666666666666667,0,0,0,0.10256410256410256
spam,3. You have received your mobile content. Enjoy,1,received mobile content enjoy,47,8,4,5.0,0,1,0,0.0425531914893617
ham,S but not able to sleep.,0,able sleep,24,6,2,3.1666666666666665,0,0,0,0.041666666666666664
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,1,want explicit sex secs ring costs pmin,65,11,7,5.0,0,1,1,0.09230769230769231
ham,We will meet soon princess! Ttyl!,0,meet soon princess ttyl,33,6,4,4.666666666666667,0,0,2,0.06060606060606061
ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,0,ill pick pm go taunton still want come,76,17,8,3.5294117647058822,0,1,0,0.013157894736842105
ham,Oh :-)only 4 outside players allowed to play know,0,oh outside players allowed play know,49,9,6,4.555555555555555,0,1,0,0.02040816326530612
ham,I anything lor.,0,anything lor,15,3,2,4.333333333333333,0,0,0,0.06666666666666667
ham,Erutupalam thandiyachu,0,erutupalam thandiyachu,22,2,2,10.5,0,0,0,0.045454545454545456
ham,"Y cant u try new invention to fly..i'm not joking.,",0,cant try new invention flyim joking,51,10,6,4.2,0,0,0,0.0196078431372549
ham,No..its ful of song lyrics..,0,noits ful song lyrics,28,5,4,4.8,0,0,0,0.03571428571428571
ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks",0,reckon need arrange transport cant thanks,69,15,6,3.6666666666666665,0,1,0,0.014492753623188406
ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,0,true lov care wil nevr go unrecognized though somone often makes mistakes valuing definitly undrstnd start missing,159,27,17,4.925925925925926,0,0,0,0.006289308176100629
ham,Shopping? Eh ger i toking abt syd leh...Haha,0,shopping eh ger toking abt syd lehhaha,44,8,7,4.625,0,0,0,0.06818181818181818
ham,What not under standing.,0,standing,24,4,1,5.25,0,0,0,0.041666666666666664
ham,have * good weekend.,0,good weekend,20,4,2,4.25,0,0,0,0.0
ham,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,0,miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality wins,126,21,19,5.0476190476190474,0,0,0,0.023809523809523808
ham,Call me when you get the chance plz &lt;3,0,call get chance plz lt,41,9,5,3.6666666666666665,0,1,0,0.024390243902439025
ham,The new deus ex game comin early next yr,0,new deus ex game comin early next yr,40,9,8,3.5555555555555554,0,0,0,0.025
ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0,computer fried essential part dont keep spares fucking idiot roommates looovvve leaving thing running full ltgt,162,27,16,5.0,0,1,0,0.006172839506172839
ham,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",0,friend shes studying warwick weve planned go shopping concert tmw may canceled havnt seen ages yeah get together sometime,171,30,19,4.7,0,0,1,0.005847953216374269
ham,Probably a couple hours tops,0,probably couple hours tops,28,5,4,4.8,0,0,0,0.03571428571428571
ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",0,lol grins im babe thanks thinking,62,13,6,3.8461538461538463,0,0,1,0.06451612903225806
ham,Man this bus is so so so slow. I think you're gonna get there before me,0,man bus slow think youre gonna get,71,16,7,3.5,0,0,0,0.028169014084507043
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,0,hope text meets smiling let text give reason smile beautiful day,109,22,11,4.0,0,0,0,0.027522935779816515
ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",0,case wake wondering forgot take care something grandma today done parade,135,27,11,4.037037037037037,0,0,0,0.02962962962962963
spam,"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+",1,latest nokia mobile ipod mp player proze guaranteed reply win norcorp ltd£ mtmsgrcvd,123,18,13,5.888888888888889,0,1,2,0.21138211382113822
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,sms services inclusive text credits pls goto login qxj unsubscribe stop extra charge help comuk cm ae,158,22,17,6.2272727272727275,1,1,0,0.1518987341772152
ham,Nvm take ur time.,0,nvm take ur time,17,4,4,3.5,0,0,0,0.058823529411764705
ham,So wat's da decision?,0,wats da decision,21,4,3,4.5,0,0,0,0.047619047619047616
ham,Wot is u up 2 then bitch?,0,wot bitch,25,7,2,2.7142857142857144,0,1,0,0.04
ham,She told to hr that he want posting in chennai:)because i'm working here:),0,told hr want posting chennaibecause im working,74,13,7,4.769230769230769,0,0,0,0.013513513513513514
spam,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,1,mobile club choose top quality items mobile cfca,73,13,8,4.6923076923076925,0,1,0,0.0410958904109589
ham,When are you guys leaving?,0,guys leaving,26,5,2,4.4,0,0,0,0.038461538461538464
ham,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?,0,neva grumble sad lor hee buy tmr lor aft lunch still meetin lunch tmr neva hear fr lei got lot work ar,148,34,22,3.3823529411764706,0,1,0,0.04054054054054054
ham,Not able to do anything.,0,able anything,24,5,2,4.0,0,0,0,0.041666666666666664
ham,Ü takin linear algebra today?,0,takin linear algebra today,29,5,4,5.0,0,0,0,0.034482758620689655
ham,This weekend is fine (an excuse not to do too much decorating),0,weekend fine excuse much decorating,62,12,5,4.25,0,0,0,0.016129032258064516
ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",0,sorry missed babe late slept hope enjoy driving lesson boytoy miss teasing kiss,132,27,13,3.925925925925926,0,0,0,0.03787878787878788
ham,Now project pa. After that only i can come.,0,project pa come,43,9,3,3.888888888888889,0,0,0,0.046511627906976744
spam,Money i have won wining number 946 wot do i do next,1,money wining number wot next,51,12,5,3.3333333333333335,0,1,0,0.0196078431372549
ham,"Sure, whenever you show the fuck up &gt;:(",0,sure whenever show fuck gt,42,8,5,4.375,0,0,0,0.023809523809523808
ham,That was random saw my old roomate on campus. He graduated,0,random saw old roomate campus graduated,58,11,6,4.363636363636363,0,0,0,0.034482758620689655
ham,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",0,men always needs beautiful intelligent caring loving adjustable cooperative wife law allows one wife,125,18,14,6.0,0,0,0,0.016
ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,0,sucks got planned yo valentine yo valentine arent,94,19,8,4.0,0,0,0,0.0425531914893617
ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",0,got part nottingham hrs miles good thing love man much mph hey ho,104,22,13,3.772727272727273,0,1,0,0.038461538461538464
ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,0,think one saying clearly ok leave need ask go come,94,22,10,3.3181818181818183,0,0,0,0.031914893617021274
ham,Hi good mornin.. Thanku wish u d same..,0,hi good mornin thanku wish,39,8,5,4.0,0,0,0,0.05128205128205128
ham,DO U WANT 2 MEET UP 2MORRO,0,want meet morro,26,7,3,2.857142857142857,0,1,0,0.6923076923076923
ham,Actually I decided I was too hungry so I haven't left yet :V,0,actually decided hungry havent left yet,60,13,6,3.6923076923076925,0,0,0,0.08333333333333333
ham,I've sent ü my part..,0,ive sent part,21,5,3,3.4,0,0,0,0.047619047619047616
ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,0,cos shopping wif darren jus called ask wat present wan lor started guessing wif finally guessed darren lor,158,34,18,3.676470588235294,0,1,0,0.012658227848101266
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",1,want cock hubbys away need real man satisfy txt wife strings action txt stop end txt rec ea otbox la ws,162,35,21,3.657142857142857,0,1,1,0.12345679012345678
ham,Understand. his loss is my gain :) so do you work? School?,0,understand loss gain work school,58,12,5,3.9166666666666665,0,0,0,0.034482758620689655
ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,0,missed havent much bit bored holiday want go bak college sad isnt itxx,120,28,13,3.3214285714285716,0,1,2,0.7
ham,"Hiya, probably coming home * weekend after next",0,hiya probably coming home weekend next,47,8,6,5.0,0,0,0,0.02127659574468085
ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,0,dont forget though love walk beside watching keeping heart warm,110,21,10,4.285714285714286,0,0,0,0.045454545454545456
ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,0,wish things different wonder able show much value pls continue brisk walks drugs without askin please find things laugh love dearly,205,41,21,4.024390243902439,0,0,0,0.01951219512195122
ham,Ok both our days. So what are you making for dinner tonite? Am I invited?,0,ok days making dinner tonite invited,73,15,6,3.933333333333333,0,0,0,0.0547945205479452
spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,1,gr new service live sex video chat mob see sexiest dirtiest girls live ur phone details text horny cancel send stop,160,34,21,3.735294117647059,0,1,0,0.03125
ham,I have no money 4 steve mate! !,0,money steve mate,31,8,3,3.0,0,1,2,0.03225806451612903
ham,IM LATE TELLMISS IM ON MY WAY,0,im late tellmiss im way,29,7,5,3.2857142857142856,0,0,0,0.7931034482758621
ham,Normally i use to drink more water daily:),0,normally use drink water daily,42,8,5,4.375,0,0,0,0.023809523809523808
ham,Dare i ask... Any luck with sorting out the car?,0,dare ask luck sorting car,48,10,5,3.9,0,0,0,0.041666666666666664
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",0,partys place usf charge contribute way greatly appreciated yeah got room one,137,28,12,3.9285714285714284,0,0,0,0.0072992700729927005
ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",0,urgh coach hot smells chip fat thanks especially duvet predictive text word,105,18,12,4.888888888888889,0,0,1,0.01904761904761905
ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,0,hiya last night ive naughty bought clothes little ready shopping tho kind time wanna meet,155,29,15,4.379310344827586,0,0,1,0.03225806451612903
spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,1,freemsg hi baby wow got new cam moby wanna hot pic fancy chatim utxt rply chat hlp msg rcv,143,30,19,3.8,0,1,0,0.0979020979020979
ham,I've been trying to reach him without success,0,ive trying reach without success,45,8,5,4.75,0,0,0,0.022222222222222223
ham,when you and derek done with class?,0,derek done class,35,7,3,4.142857142857143,0,0,0,0.0
ham,Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,0,never lei lazy got wat dat day send da url cant work one,77,18,13,3.3333333333333335,0,0,0,0.05194805194805195
ham,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,0,never try alone take weight tear comes ur heart falls ur eyes always remember stupid friend share bslvyl,159,31,18,4.161290322580645,0,0,0,0.12578616352201258
ham,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,0,hey mate spoke mag people we‘re deliver end month deliver th sept talk later,124,25,14,3.92,0,1,0,0.04032258064516129
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack",0,haha friend tyler literally asked could get dubsack,73,14,8,4.285714285714286,0,0,0,0.0136986301369863
ham,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x,0,hey fancy meetin cha hav lil beverage txt ring meet quite tired got vpist love pete,161,42,16,2.857142857142857,0,1,1,0.012422360248447204
ham,Great. Have a safe trip. Dont panic surrender all.,0,great safe trip dont panic surrender,50,9,6,4.666666666666667,0,0,0,0.06
ham,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",0,symptoms love like listening songs get stopped see name beloved wont get angry,137,27,13,4.111111111111111,0,1,0,0.08759124087591241
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,0,sun ah thk mayb dun anythin thk book lesson pilates orchard mrt noe hor,120,25,14,3.76,0,0,0,0.03333333333333333
ham,Try to do something dear. You read something for exams,0,try something dear read something exams,54,10,6,4.5,0,0,0,0.037037037037037035
ham,Gettin rdy to ship comp,0,gettin rdy ship comp,23,5,4,3.8,0,0,0,0.043478260869565216
ham,I am in hospital da. . I will return home in evening,0,hospital da return home evening,52,12,5,3.4166666666666665,0,0,0,0.038461538461538464
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),0,piss talking someone realise point itnow read backwards,90,17,8,4.352941176470588,0,0,0,0.7888888888888889
ham,Think + da. You wil do.,0,think da wil,23,6,3,3.0,0,0,0,0.08695652173913043
ham,I'm awake oh. What's up.,0,im awake oh whats,24,5,4,4.0,0,0,0,0.08333333333333333
ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,0,good afternoon boytoy goes walking day get police abstract still wake miss babe,156,31,13,4.064516129032258,0,0,0,0.03205128205128205
ham,How much u trying to get?,0,much trying get,25,6,3,3.3333333333333335,0,0,0,0.04
ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",0,come around ltdecimalgt pm vikkyim otside nw il come tht time,73,12,11,5.083333333333333,0,0,0,0.1095890410958904
ham,Tell me again what your address is,0,tell address,34,7,2,4.0,0,0,0,0.029411764705882353
ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,0,buy blackberry bold torch buy new used let know plus saying buy ltgt wifi ipad saying ltgt,208,43,17,3.813953488372093,0,1,0,0.02403846153846154
ham,But you were together so you should be thinkin about him,0,together thinkin,56,11,2,4.181818181818182,0,0,0,0.017857142857142856
ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,0,hiya hows going sunny africa hope avin good time give big old silver back big kiss,112,25,16,3.52,0,0,0,0.0
ham,At WHAT TIME should i come tomorrow,0,time come tomorrow,35,7,3,4.142857142857143,0,0,0,0.2571428571428571
spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,1,wanna laugh try chitchat mobile logon txting word chat send cm po box london zf pmsg rcvd,156,32,17,3.90625,0,1,1,0.16666666666666666
ham,"CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE ",0,cha quiteamuzing thatscool babeprobpop cu satthen hunny brekkie love jen xxx psxtra lrg portions please,119,19,15,5.2631578947368425,0,1,1,0.7815126050420168
ham,Omg how did u know what I ate?,0,omg know ate,30,8,3,2.875,0,0,0,0.06666666666666667
spam,URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50,1,urgent nd attempt contact uu call tcsbcm wc xxcallcost ppmmobilesvary max£,142,17,11,7.411764705882353,0,1,2,0.16901408450704225
ham,:( but your not here....,0,,24,5,0,4.0,0,0,0,0.0
ham,Not directly behind... Abt 4 rows behind ü...,0,directly behind abt rows behind,45,8,5,4.75,0,1,0,0.044444444444444446
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,1,congratulations ur awarded cd vouchers gift guaranteed free entry wkly draw txt music,115,21,13,4.523809523809524,0,1,0,0.0782608695652174
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",1,contract mobile mnths latest motorola nokia etc free double mins text orange tariffs text yes callback remove records,159,28,18,4.714285714285714,0,1,1,0.12578616352201258
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",1,urgent call landline complimentary ibiza holiday cash await collection sae tcs po box sk wp ppm,152,26,16,4.884615384615385,0,1,1,0.11842105263157894
ham,No plans yet. What are you doing ?,0,plans yet,34,8,2,3.375,0,0,0,0.058823529411764705
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,0,hi engagement fixd ltgt th next month know really shocking bthmm njan vilikkamt ws al sudn,142,25,16,4.68,0,0,0,0.02112676056338028
ham,Not course. Only maths one day one chapter with in one month we can finish.,0,course maths one day one chapter one month finish,75,15,9,4.066666666666666,0,0,0,0.02666666666666667
ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),0,wow didnt think common take back ur freak unless chop,95,21,10,3.5714285714285716,0,0,1,0.031578947368421054
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.,0,noooooooo please last thing need stress life fair,77,15,8,4.2,0,0,0,0.05194805194805195
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,1,secret admirer looking make contact ufind rreveal thinks ur specialcall stopsms ppm,158,24,12,5.625,0,1,0,0.04430379746835443
ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg",0,ill see swing bit got things take care firsg,79,19,9,3.210526315789474,0,0,0,0.02531645569620253
ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),0,wanted wish happy new year wanted talk legal advice gary split person ill make trip ptbo hope everything good babe love ya,229,52,22,3.423076923076923,0,0,0,0.048034934497816595
ham,Have you not finished work yet or something?,0,finished work yet something,44,8,4,4.625,0,0,0,0.022727272727272728
ham,Right it wasnt you who phoned it was someone with a number like yours!,0,right wasnt phoned someone number like,70,14,6,4.071428571428571,0,0,1,0.014285714285714285
ham,It's ok i wun b angry. Msg u aft i come home tonight.,0,ok wun angry msg aft come home tonight,53,13,8,3.1538461538461537,0,0,0,0.03773584905660377
ham,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,0,good time nice something bit different weekends change see ya soon,106,23,11,3.652173913043478,0,0,0,0.02830188679245283
ham,Yo sorry was in the shower sup,0,yo sorry shower sup,30,7,4,3.4285714285714284,0,0,0,0.03333333333333333
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",0,carlos pick ill swing usf little bit,86,21,7,3.142857142857143,0,0,0,0.03488372093023256
ham,Full heat pa:-) i have applyed oil pa.,0,full heat pa applyed oil pa,38,8,6,3.875,0,0,0,0.02631578947368421
ham,I'm stuck in da middle of da row on da right hand side of da lt... ,0,im stuck da middle da row da right hand side da lt,67,16,12,3.1875,0,0,0,0.014925373134328358
ham,Have you laid your airtel line to rest?,0,laid airtel line rest,39,8,4,4.0,0,0,0,0.02564102564102564
ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,0,hi decide wot get bday ill prob jus get voucher frm virgin sumfing,97,23,13,3.217391304347826,0,1,0,0.010309278350515464
spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,1,freemsg txt call claim reward hours talk time use phone subscribe gbpmnth inc hrs stoptxtstop,144,26,15,4.576923076923077,0,1,1,0.09027777777777778
ham,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",0,hey feeling better hopeso hunny amnow feelin ill ithink may tonsolitusaswell damn iam layin bedreal bored lotsof luv xxxx,153,29,19,4.310344827586207,0,0,2,0.013071895424836602
ham,And I don't plan on staying the night but I prolly won't be back til late,0,dont plan staying night prolly wont back til late,73,16,9,3.625,0,0,0,0.0410958904109589
ham,THANX 4 PUTTIN DA FONE DOWN ON ME!!,0,thanx puttin da fone,35,8,4,3.5,0,1,2,0.7142857142857143
ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",0,need th im campus atm could pick hour two,72,18,9,3.0555555555555554,0,1,0,0.041666666666666664
ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",0,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open cant catch,134,25,20,4.36,0,0,0,0.04477611940298507
ham,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,0,running managed minutes needed oxygen might resort roller option,106,19,9,4.631578947368421,0,1,2,0.018867924528301886
ham,We live in the next  &lt;#&gt; mins,0,live next ltgt mins,35,7,4,4.0,0,0,0,0.02857142857142857
ham,Y de asking like this.,0,de asking like,22,5,3,3.6,0,0,0,0.045454545454545456
ham,Just glad to be talking to you.,0,glad talking,31,7,2,3.5714285714285716,0,0,0,0.03225806451612903
ham,Wat time ü finish?,0,wat time finish,18,4,3,3.75,0,0,0,0.05555555555555555
ham,Sorry da. I gone mad so many pending works what to do.,0,sorry da gone mad many pending works,54,12,7,3.5833333333333335,0,0,0,0.037037037037037035
ham,How much you got for cleaning,0,much got cleaning,29,6,3,4.0,0,0,0,0.034482758620689655
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0,hows favourite person today workin hard couldnt sleep last nite nearly rang,101,19,12,4.368421052631579,0,1,0,0.0
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1,sunshine quiz win super sony dvd recorder canname capital australia text mquiz,108,20,12,4.45,0,1,1,0.1388888888888889
ham,Ü called dad oredi...,0,called dad oredi,21,4,3,4.5,0,0,0,0.047619047619047616
ham,Good. do you think you could send me some pix? I would love to see your top and bottom...,0,good think could send pix would love see top bottom,89,19,10,3.736842105263158,0,0,0,0.02247191011235955
ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,0,nvm im going wear sport shoes anyway im going late leh,75,15,11,4.066666666666666,0,0,0,0.04
ham,"Sorry, I'll call later In meeting.",0,sorry ill call later meeting,34,6,5,4.833333333333333,0,0,0,0.08823529411764706
ham,THIS IS A LONG FUCKIN SHOWR,0,long fuckin showr,27,6,3,3.6666666666666665,0,0,0,0.8148148148148148
ham,"Received, understood n acted upon!",0,received understood acted upon,34,5,4,6.0,0,0,1,0.029411764705882353
ham,They finally came to fix the ceiling.,0,finally came fix ceiling,37,7,4,4.428571428571429,0,0,0,0.02702702702702703
ham,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",0,need presnts always bcz cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mns prabha islove got dont mis,170,27,21,5.333333333333333,0,0,0,0.052941176470588235
ham,Jus finish blowing my hair. U finish dinner already?,0,jus finish blowing hair finish dinner already,52,9,7,4.888888888888889,0,0,0,0.038461538461538464
ham,I'm on the bus. Love you,0,im bus love,24,6,3,3.1666666666666665,0,0,0,0.08333333333333333
ham,Lol ... I knew that .... I saw him in the dollar store,0,lol knew saw dollar store,54,13,5,3.230769230769231,0,0,0,0.05555555555555555
spam,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,1,todays voda numbers ending selected receive reward match please call quoting claim code standard rates apply,165,28,16,4.928571428571429,0,1,0,0.01818181818181818
ham,Only saturday and sunday holiday so its very difficult:),0,saturday sunday holiday difficult,56,9,4,5.333333333333333,0,0,0,0.017857142857142856
ham,Everybody had fun this evening. Miss you.,0,everybody fun evening miss,41,7,4,5.0,0,0,0,0.04878048780487805
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",0,got hella gas money want go grand nature adventure galileo little bit,89,18,12,4.0,0,0,0,0.011235955056179775
ham,Oh wow thats gay. Will firmware update help,0,oh wow thats gay firmware update help,43,8,7,4.5,0,0,0,0.046511627906976744
ham,These won't do. Have to move on to morphine,0,wont move morphine,43,9,3,3.888888888888889,0,0,0,0.046511627906976744
ham,How come i din c ü... Yup i cut my hair...,0,come din yup cut hair,42,11,5,2.909090909090909,0,0,0,0.047619047619047616
ham,K k pa Had your lunch aha.,0,pa lunch aha,26,7,3,2.857142857142857,0,0,0,0.07692307692307693
ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :),0,captain vijaykanth comedy captain tvhe drunken,66,11,6,5.090909090909091,0,0,0,0.015151515151515152
ham,Of course. I guess god's just got me on hold right now.,0,course guess gods got hold right,55,12,6,3.6666666666666665,0,0,0,0.03636363636363636
ham,Do you hide anythiing or keeping distance from me,0,hide anythiing keeping distance,49,9,4,4.555555555555555,0,0,0,0.02040816326530612
